"group","focus","title","description","file","line_range","status","e2e_flow","engagement","usefulness","maintenance_risk","lines","file_2","lines_2","file_3","lines_3","file_4","lines_4","file_5","lines_5","file_6","lines_6","file_7","lines_7","file_8","lines_8","file_9","lines_9","file_10","lines_10","file_11","lines_11","file_12","lines_12","file_13","lines_13","file_14","lines_14","file_15","lines_15","file_16","lines_16","file_17","lines_17","file_18","lines_18","file_19","lines_19","file_20","lines_20"
"DETAIL","comprehension","View activity sections with performance","User sees all sections traversed during an activity with inline performance scatter plots. Each section shows best time, visit count, and trend direction.","src/components/activity/ActivitySectionsSection.tsx","1-503","done","activity-section-matches.yaml; activity-detail-sections-inline.yaml: Home > open an activity > tap the Sections tab > verify the sections list renders with section rows showing distance, visit count, and inline scatter plots","high","high","high","17455","src/components/routes/performance/UnifiedPerformanceChart.tsx","1844","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/Map3DWebView.tsx","1227","src/components/maps/TerrainSnapshotWebView.tsx","1227","src/components/routes/SectionMapView.tsx","1309","src/components/routes/SectionsList.tsx","1040","src/components/section/SectionScatterChart.tsx","1049","src/components/maps/mapStyles.ts","936","src/components/maps/RegionalMapView.tsx","958","src/components/routes/RoutesList.tsx","681","src/components/routes/SyncDebugTab.tsx","651","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/components/maps/BaseMapView.tsx","588","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/components/routes/SectionRow.tsx","554","src/hooks/routes/useRouteEngine.ts","555","src/components/routes/RouteMapView.tsx","543"
"DETAIL","comprehension","View interval breakdown table","User sees structured intervals (laps, splits) with duration, power, HR, and cadence per interval. Helps analyse workout execution against planned targets.","src/components/activity/ActivityChartsSection.tsx","14-14","done","activity-zone-distributions.yaml: Home > open an activity > scroll down past the charts > look for the intervals zone bar showing zone chips with counts > tap to expand the full intervals table with per-lap metrics","low","high","low","17726","src/components/routes/performance/UnifiedPerformanceChart.tsx","1844","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/TerrainSnapshotWebView.tsx","1227","src/components/maps/Map3DWebView.tsx","1227","src/components/routes/SectionMapView.tsx","1309","src/components/activity/CombinedPlot.tsx","1056","src/components/routes/SectionsList.tsx","1040","src/components/maps/mapStyles.ts","936","src/components/maps/RegionalMapView.tsx","958","src/hooks/insights/generateInsights.ts","737","src/hooks/routes/useGpsDataFetcher.ts","731","src/components/routes/RoutesList.tsx","681","src/components/routes/SyncDebugTab.tsx","651","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/components/maps/BaseMapView.tsx","588","src/types/routes.ts","562","src/components/routes/SectionRow.tsx","554","src/lib/utils/format.ts","558"
"DETAIL","comprehension","View exercise sets and reps","User sees a grouped table of exercises with sets, reps, weight, and duration for strength activities. Weight displays in kg or lbs based on unit preference.","src/components/activity/ExerciseTable.tsx","1-376","done","Blocked: demo data has no WeightTraining activities; requires adding strength fixtures to src/data/demo/fixtures.ts","low","medium","low","7850","src/components/maps/ActivityMapView.tsx","1458","src/lib/storage/gpsStorage.ts","315","src/lib/utils/format.ts","558","src/hooks/routes/useRouteEngine.ts","555","src/providers/MapPreferencesContext.tsx","440","src/lib/geo/polyline.ts","365","src/theme/colors.ts","395","src/lib/export/backup.ts","438","src/lib/geo/geocoding.ts","297","src/providers/AuthStore.ts","295","src/theme/shadows.ts","280","src/hooks/activities/useStrengthVolume.ts","278","src/providers/RecordingStore.ts","278","src/lib/storage/terrainPreviewCache.ts","270","src/hooks/activities/useSectionOverlays.ts","267","src/providers/LanguageStore.ts","261","src/providers/DashboardPreferencesStore.ts","258","src/providers/SyncDateRangeStore.ts","255","src/lib/utils/chartConfig.ts","215"
"DETAIL","comprehension","View muscle activation diagram","User sees front and back body diagrams with muscles highlighted by primary and secondary activation. Tapping a muscle shows detailed exercise breakdown for that group.","src/components/activity/MuscleGroupView.tsx","1-403","done","Blocked: demo data has no WeightTraining activities; muscle diagrams only render on strength activity detail screens","medium","low","medium","15753","src/lib/strength/musclePolygons.ts","5741","src/components/maps/ActivityMapView.tsx","1458","src/hooks/insights/generateInsights.ts","737","src/hooks/routes/useGpsDataFetcher.ts","731","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/hooks/routes/useRouteEngine.ts","555","src/hooks/home/useSummaryCardData.ts","546","src/types/activity.ts","484","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/hooks/maps/useMapLayers.tsx","384","src/lib/geo/polyline.ts","365","src/theme/colors.ts","395","src/components/activity/BodyPairWithLoupe.tsx","347","src/hooks/maps/useMapCamera.ts","353","src/hooks/routes/useRoutePerformances.ts","318"
"DETAIL","comprehension","View section inline performance plot","User sees a mini scatter chart for each section showing pace/time progression over all traversals. Best records and trend direction are visible without navigating away.","src/components/activity/SectionInlinePlot.tsx","1-253","done","activity-detail-sections-inline.yaml: Home > open an activity > tap the Sections tab > scroll through the section rows > verify each row has an inline scatter chart showing historical pace/time dots","medium","medium","medium","9897","src/components/routes/performance/UnifiedPerformanceChart.tsx","1844","src/components/section/SectionScatterChart.tsx","1049","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/hooks/routes/useRouteEngine.ts","555","src/types/activity.ts","484","src/hooks/routes/useRouteDataSync.ts","449","src/lib/geo/polyline.ts","365","src/theme/colors.ts","395","src/hooks/routes/useRoutePerformances.ts","318","src/lib/export/backup.ts","438","src/lib/geo/geocoding.ts","297","src/hooks/routes/useCustomSections.ts","293","src/hooks/routes/useUnifiedSections.ts","284","src/theme/shadows.ts","280","src/lib/storage/terrainPreviewCache.ts","270","src/hooks/activities/useSectionOverlays.ts","267"
"DETAIL","control","Switch to 3D terrain map","User toggles between 2D and 3D map views on the activity detail screen. 3D mode shows terrain exaggeration with the route draped over real elevation data.","src/components/activity/ActivityHeader.tsx","43-43","done","activity-map-interactions.yaml: Home > open an activity > tap the 3D toggle button on the map (optional — WebGL WebView crashes on emulator so this assertion is soft)","high","low","high","12386","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/Map3DWebView.tsx","1227","src/components/maps/mapStyles.ts","936","src/hooks/insights/generateInsights.ts","737","src/components/maps/darkMatterStyle.ts","643","src/lib/storage/gpsStorage.ts","315","src/components/maps/countryBoundaries.ts","636","src/hooks/routes/useSectionChartData.ts","612","src/components/maps/BaseMapView.tsx","588","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/hooks/routes/useRouteEngine.ts","555","src/hooks/home/useSummaryCardData.ts","546","src/components/maps/SectionCreationOverlay.tsx","509","src/types/activity.ts","484","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/hooks/maps/useMapLayers.tsx","384"
"DETAIL","control","Export activity as GPX","User exports any activity as a GPX file for sharing or importing into other platforms. The export captures the full GPS trace with elevation data.","src/app/activity/[id].tsx","76-76","done","activity-gpx-export.yaml: Home > open an activity > scroll to find the GPX export button > verify the export button is visible and tappable","low","medium","low","17197","src/lib/strength/musclePolygons.ts","5741","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/mapStyles.ts","936","src/hooks/insights/generateInsights.ts","737","src/hooks/routes/useGpsDataFetcher.ts","731","src/components/maps/darkMatterStyle.ts","643","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/hooks/routes/useRouteEngine.ts","555","src/hooks/home/useSummaryCardData.ts","546","src/components/maps/SectionCreationOverlay.tsx","509","src/types/activity.ts","484","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/components/activity/MuscleGroupView.tsx","403","src/hooks/maps/useMapLayers.tsx","384"
"DETAIL","control","Create section from activity map","User taps start and end points on the activity map to define a new custom section. The section is saved to the engine and immediately available for performance tracking.","src/app/activity/[id].tsx","35-36","done","Not feasible: requires precise pixel-coordinate taps on a map whose rendered positions vary by device, zoom level, and demo data","medium","high","high","17197","src/lib/strength/musclePolygons.ts","5741","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/mapStyles.ts","936","src/hooks/insights/generateInsights.ts","737","src/hooks/routes/useGpsDataFetcher.ts","731","src/components/maps/darkMatterStyle.ts","643","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/hooks/routes/useRouteEngine.ts","555","src/hooks/home/useSummaryCardData.ts","546","src/components/maps/SectionCreationOverlay.tsx","509","src/types/activity.ts","484","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/components/activity/MuscleGroupView.tsx","403","src/hooks/maps/useMapLayers.tsx","384"
"DETAIL","comprehension","View wellness context for activity","User sees their HRV, resting HR, and form zone for the day the activity was recorded. Provides physiological context for interpreting performance data.","src/app/activity/[id].tsx","79-80","done","activity-detail-sections-inline.yaml: Home > open an activity > scroll past charts and sections to the stats area > wellness data (CTL, ATL, form zone) for the activity date is integrated into the stat cards","medium","medium","low","17197","src/lib/strength/musclePolygons.ts","5741","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/mapStyles.ts","936","src/hooks/insights/generateInsights.ts","737","src/hooks/routes/useGpsDataFetcher.ts","731","src/components/maps/darkMatterStyle.ts","643","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/hooks/routes/useRouteEngine.ts","555","src/hooks/home/useSummaryCardData.ts","546","src/components/maps/SectionCreationOverlay.tsx","509","src/types/activity.ts","484","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/components/activity/MuscleGroupView.tsx","403","src/hooks/maps/useMapLayers.tsx","384"
"DETAIL","performance","Progressive activity data loading","Activity detail loads progressively: metadata first, then streams, sections, and charts. Each stage renders independently so the user sees content within 300ms.","src/app/activity/[id].tsx","59-65","done","Not testable: progressive loading is an internal rendering strategy; the E2E test sees the final loaded state","low","medium","medium","17197","src/lib/strength/musclePolygons.ts","5741","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/mapStyles.ts","936","src/hooks/insights/generateInsights.ts","737","src/hooks/routes/useGpsDataFetcher.ts","731","src/components/maps/darkMatterStyle.ts","643","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/hooks/routes/useRouteEngine.ts","555","src/hooks/home/useSummaryCardData.ts","546","src/components/maps/SectionCreationOverlay.tsx","509","src/types/activity.ts","484","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/components/activity/MuscleGroupView.tsx","403","src/hooks/maps/useMapLayers.tsx","384"
"DETAIL","comprehension","View fullscreen rotatable chart","User expands any chart to fullscreen with landscape support for detailed analysis. Gesture handling allows precise scrubbing across the full time range.","src/components/activity/ActivityChartsSection.tsx","7-10","done","Not feasible: device rotation is unreliable in Maestro on emulators; fullscreen chart gesture handling requires landscape orientation","medium","medium","medium","17726","src/components/routes/performance/UnifiedPerformanceChart.tsx","1844","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/TerrainSnapshotWebView.tsx","1227","src/components/maps/Map3DWebView.tsx","1227","src/components/routes/SectionMapView.tsx","1309","src/components/activity/CombinedPlot.tsx","1056","src/components/routes/SectionsList.tsx","1040","src/components/maps/mapStyles.ts","936","src/components/maps/RegionalMapView.tsx","958","src/hooks/insights/generateInsights.ts","737","src/hooks/routes/useGpsDataFetcher.ts","731","src/components/routes/RoutesList.tsx","681","src/components/routes/SyncDebugTab.tsx","651","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/components/maps/BaseMapView.tsx","588","src/types/routes.ts","562","src/components/routes/SectionRow.tsx","554","src/lib/utils/format.ts","558"
"SECTIONS","discovery","Browse detected sections list","User sees automatically detected frequently-traversed sections sorted by activity count. Each section shows distance, sport type, visit count, and trend indicator.","src/app/section/[id].tsx","1-80","done","sections-list.yaml: Home > tap the Insights tab in the bottom bar > switch to the Sections sub-tab > verify the sections list renders with rows showing section name, distance, and visit count","medium","high","medium","17360","src/components/routes/performance/UnifiedPerformanceChart.tsx","1844","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/Map3DWebView.tsx","1227","src/components/maps/TerrainSnapshotWebView.tsx","1227","src/components/routes/SectionMapView.tsx","1309","src/components/routes/SectionsList.tsx","1040","src/components/maps/mapStyles.ts","936","src/components/maps/RegionalMapView.tsx","958","src/components/routes/RoutesList.tsx","681","src/components/routes/SyncDebugTab.tsx","651","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/components/maps/BaseMapView.tsx","588","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/components/routes/SectionRow.tsx","554","src/hooks/routes/useRouteEngine.ts","555","src/components/routes/RouteMapView.tsx","543","src/components/routes/RouteRow.tsx","496"
"SECTIONS","comprehension","View section performance history","User sees a scatter plot of all efforts on a section with pace/time over date. Best records, median performance, and trend lines reveal progression patterns.","src/hooks/routes/useSectionPerformances.ts","1-50","done","section-detail.yaml: Home > Insights tab > Sections sub-tab > tap a section row > scroll down past the map to the performance area > verify the scatter chart renders showing historical efforts as dots plotted by date and pace/time","high","high","medium","5039","src/types/routes.ts","562","src/types/activity.ts","484","src/api/intervals.ts","470","src/providers/MapPreferencesContext.tsx","440","src/providers/AuthStore.ts","295","src/api/mockIntervals.ts","289","src/providers/RecordingStore.ts","278","src/providers/LanguageStore.ts","261","src/providers/DashboardPreferencesStore.ts","258","src/providers/SyncDateRangeStore.ts","255","src/lib/utils/constants.ts","165","src/providers/NotificationPreferencesStore.ts","136","src/providers/RouteSettingsStore.ts","135","src/providers/HRZonesStore.ts","130","src/providers/RecordingPreferencesStore.ts","128","src/providers/SupersededSectionsStore.ts","125","src/types/recording.ts","123","src/providers/UnitPreferenceStore.ts","123","src/providers/QueryProvider.tsx","121"
"SECTIONS","comprehension","View section detail with map","User sees the section polyline on a map with stats cards showing distance, elevation, gradient, and record times. Map defers loading until after navigation animation completes.","src/app/section/[id].tsx","65-80","done","section-detail.yaml: Home > Insights tab > Sections sub-tab > tap a section row > verify the section detail screen loads with a hero map showing the section polyline and stat cards below","medium","high","high","17360","src/components/routes/performance/UnifiedPerformanceChart.tsx","1844","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/Map3DWebView.tsx","1227","src/components/maps/TerrainSnapshotWebView.tsx","1227","src/components/routes/SectionMapView.tsx","1309","src/components/routes/SectionsList.tsx","1040","src/components/maps/mapStyles.ts","936","src/components/maps/RegionalMapView.tsx","958","src/components/routes/RoutesList.tsx","681","src/components/routes/SyncDebugTab.tsx","651","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/components/maps/BaseMapView.tsx","588","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/components/routes/SectionRow.tsx","554","src/hooks/routes/useRouteEngine.ts","555","src/components/routes/RouteMapView.tsx","543","src/components/routes/RouteRow.tsx","496"
"SECTIONS","control","Rename a section","User taps the section name to edit it inline with a text input. Custom names persist in the Rust engine and override auto-generated names everywhere.","src/app/section/[id].tsx","35-35","done","section-rename.yaml; input-section-rename-edge.yaml: Home > Insights tab > Sections sub-tab > tap a section > tap the section name text > type a new name in the inline text input > tap save; edge case flow tests very long names (100+ chars) and special characters (unicode, apostrophes)","low","medium","low","17360","src/components/routes/performance/UnifiedPerformanceChart.tsx","1844","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/Map3DWebView.tsx","1227","src/components/maps/TerrainSnapshotWebView.tsx","1227","src/components/routes/SectionMapView.tsx","1309","src/components/routes/SectionsList.tsx","1040","src/components/maps/mapStyles.ts","936","src/components/maps/RegionalMapView.tsx","958","src/components/routes/RoutesList.tsx","681","src/components/routes/SyncDebugTab.tsx","651","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/components/maps/BaseMapView.tsx","588","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/components/routes/SectionRow.tsx","554","src/hooks/routes/useRouteEngine.ts","555","src/components/routes/RouteMapView.tsx","543","src/components/routes/RouteRow.tsx","496"
"SECTIONS","control","Delete a custom section","User swipes to delete a section they created, with a confirmation alert. Frequent (auto-detected) sections can be dismissed but not permanently deleted.","src/hooks/routes/useCustomSections.ts","1-50","done","Not feasible: demo data has no user-created custom sections; swipe-to-delete gesture is unreliable in Maestro","low","medium","low","1921","src/types/routes.ts","562","src/types/activity.ts","484","src/lib/utils/geometry.ts","162","src/types/recording.ts","123","src/types/insight.ts","87","src/types/strength.ts","89","src/types/calendar.ts","65","src/lib/native/routeEngine.ts","48","src/types/index.ts","8","","","","","","","","","","","","","","","","","","","",""
"SECTIONS","control","Trim section boundaries","User adjusts section start and end points with a dual-handle slider on the section detail map. Supports both trimming (shorter) and expanding (longer via activity context).","src/components/routes/SectionTrimOverlay.tsx","1-483","done","section-management.yaml: Home > Insights tab > Sections sub-tab > tap a section > tap the Edit Bounds (scissors) button > verify the trim overlay appears with a slider, cancel button, and save button > drag the slider handles to adjust start and end points","medium","medium","high","10026","src/components/maps/ActivityMapView.tsx","1458","src/hooks/insights/generateInsights.ts","737","src/hooks/routes/useGpsDataFetcher.ts","731","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/lib/utils/format.ts","558","src/hooks/routes/useRouteEngine.ts","555","src/hooks/home/useSummaryCardData.ts","546","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/hooks/maps/useMapLayers.tsx","384","src/lib/geo/polyline.ts","365","src/theme/colors.ts","395","src/hooks/maps/useMapCamera.ts","353","src/hooks/routes/useRoutePerformances.ts","318","src/lib/export/backup.ts","438","src/lib/geo/geocoding.ts","297","src/providers/AuthStore.ts","295","src/hooks/insights/stalePrDetection.ts","294"
"SECTIONS","control","Expand section bounds from activity","User switches to expand mode to extend section boundaries using the surrounding activity GPS track. A padded window (~500m each side) loads from the representative activity.","src/hooks/routes/useSectionTrim.ts","1-365","done","section-management.yaml: Home > Insights tab > Sections sub-tab > tap a section > tap Edit Bounds > tap the expand toggle button (arrows icon) in the trim overlay > verify the slider range extends to show surrounding GPS context from the representative activity","low","medium","high","1831","src/types/routes.ts","562","src/types/activity.ts","484","src/types/recording.ts","123","src/types/insight.ts","87","src/types/strength.ts","89","src/types/calendar.ts","65","src/lib/native/routeEngine.ts","48","src/types/index.ts","8","","","","","","","","","","","","","","","","","","","","","",""
"SECTIONS","accuracy","Detect sections with consensus polyline","Engine builds consensus polylines from all traversals using weighted centroids of nearby GPS points. Confidence and observation count quantify detection reliability.","modules/veloqrs/rust/tracematch/src/sections/consensus.rs","1-50","done","Not testable: consensus polyline computation is a Rust algorithm with no direct UI surface; covered by Rust benchmarks and unit tests","medium","high","high","185","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SECTIONS","comprehension","View route group detail","User sees a route group aggregating multiple similar activities with a consensus route on the map. Performance scatter plot shows progression across all matched activities.","src/app/route/[id].tsx","1-80","done","route-detail.yaml; route-detail-full.yaml: Home > Insights tab > Routes sub-tab > tap a route row > verify the route detail screen loads with a hero map showing the consensus route > scroll down to see the performance scatter plot and matched activity list","medium","medium","high","14118","src/components/routes/performance/UnifiedPerformanceChart.tsx","1844","src/components/routes/SectionMapView.tsx","1309","src/components/routes/SectionsList.tsx","1040","src/components/section/SectionScatterChart.tsx","1049","src/components/routes/RoutesList.tsx","681","src/components/routes/SyncDebugTab.tsx","651","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/components/routes/SectionRow.tsx","554","src/hooks/routes/useRouteEngine.ts","555","src/components/routes/RouteMapView.tsx","543","src/components/routes/RouteRow.tsx","496","src/components/routes/SectionTrimOverlay.tsx","486","src/types/activity.ts","484","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440"
"SECTIONS","control","Create section from map taps","User taps start and end points on an activity map to create a custom section. Distance, point count, and a preview polyline update as the user defines bounds.","src/hooks/maps/useSectionCreation.ts","1-237","done","Not feasible: requires precise pixel-coordinate taps on a map; rendered positions vary by device, zoom, and screen size","medium","high","high","12330","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/Map3DWebView.tsx","1227","src/components/maps/mapStyles.ts","936","src/hooks/insights/generateInsights.ts","737","src/components/maps/darkMatterStyle.ts","643","src/lib/storage/gpsStorage.ts","315","src/components/maps/countryBoundaries.ts","636","src/hooks/routes/useSectionChartData.ts","612","src/components/maps/BaseMapView.tsx","588","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/hooks/routes/useRouteEngine.ts","555","src/hooks/home/useSummaryCardData.ts","546","src/components/maps/SectionCreationOverlay.tsx","509","src/types/activity.ts","484","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/hooks/maps/useMapLayers.tsx","384"
"SECTIONS","performance","Load section traces in batch","Section detail loads GPS traces for all traversals in a single batch FFI call. Reduces from 474+ individual calls to ~3 calls for sections with 237+ activities.","src/app/section/[id].tsx","65-65","done","Not testable: batch FFI call is an internal performance optimisation; the E2E test sees the same UI regardless of call count","low","medium","medium","17360","src/components/routes/performance/UnifiedPerformanceChart.tsx","1844","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/Map3DWebView.tsx","1227","src/components/maps/TerrainSnapshotWebView.tsx","1227","src/components/routes/SectionMapView.tsx","1309","src/components/routes/SectionsList.tsx","1040","src/components/maps/mapStyles.ts","936","src/components/maps/RegionalMapView.tsx","958","src/components/routes/RoutesList.tsx","681","src/components/routes/SyncDebugTab.tsx","651","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/components/maps/BaseMapView.tsx","588","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/components/routes/SectionRow.tsx","554","src/hooks/routes/useRouteEngine.ts","555","src/components/routes/RouteMapView.tsx","543","src/components/routes/RouteRow.tsx","496"
"SECTIONS","comprehension","View section direction statistics","User sees forward and reverse performance statistics separately for bidirectional sections. Best records and median times are computed per direction.","src/components/activity/SectionInlinePlot.tsx","16-22","done","section-detail.yaml: Home > Insights tab > Sections sub-tab > tap a section > scroll to the performance scatter chart > forward and reverse efforts are plotted with different colours; direction-specific best records and median times are shown in the stats area","low","medium","low","9897","src/components/routes/performance/UnifiedPerformanceChart.tsx","1844","src/components/section/SectionScatterChart.tsx","1049","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/hooks/routes/useRouteEngine.ts","555","src/types/activity.ts","484","src/hooks/routes/useRouteDataSync.ts","449","src/lib/geo/polyline.ts","365","src/theme/colors.ts","395","src/hooks/routes/useRoutePerformances.ts","318","src/lib/export/backup.ts","438","src/lib/geo/geocoding.ts","297","src/hooks/routes/useCustomSections.ts","293","src/hooks/routes/useUnifiedSections.ts","284","src/theme/shadows.ts","280","src/lib/storage/terrainPreviewCache.ts","270","src/hooks/activities/useSectionOverlays.ts","267"
"SECTIONS","comprehension","View section time range filter","User filters section performance data by time range (all time, 1 year, 6 months, 3 months). Reveals recent trends without noise from older, less relevant efforts.","src/app/section/[id].tsx","56-56","done","section-detail.yaml: Home > Insights tab > Sections sub-tab > tap a section > scroll to the performance area > check for time range selector buttons > tap through ranges to filter the scatter plot data","medium","medium","low","17360","src/components/routes/performance/UnifiedPerformanceChart.tsx","1844","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/Map3DWebView.tsx","1227","src/components/maps/TerrainSnapshotWebView.tsx","1227","src/components/routes/SectionMapView.tsx","1309","src/components/routes/SectionsList.tsx","1040","src/components/maps/mapStyles.ts","936","src/components/maps/RegionalMapView.tsx","958","src/components/routes/RoutesList.tsx","681","src/components/routes/SyncDebugTab.tsx","651","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/components/maps/BaseMapView.tsx","588","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/components/routes/SectionRow.tsx","554","src/hooks/routes/useRouteEngine.ts","555","src/components/routes/RouteMapView.tsx","543","src/components/routes/RouteRow.tsx","496"
"INSIGHTS","discovery","View ranked daily insights","User sees prioritized insights generated from cached training data: PRs, milestones, trends, and patterns. Insights refresh each session and are framed positively.","src/hooks/insights/generateInsights.ts","1-920","done","insights-display.yaml: Home > tap the Insights tab > verify the insights panel loads with ranked insight cards displayed in priority order","high","high","high","5674","src/lib/storage/gpsStorage.ts","315","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/types/activity.ts","484","src/lib/geo/polyline.ts","365","src/lib/export/backup.ts","438","src/lib/geo/geocoding.ts","297","src/hooks/insights/stalePrDetection.ts","294","src/lib/storage/terrainPreviewCache.ts","270","src/lib/utils/chartConfig.ts","215","src/lib/utils/smoothing.ts","187","src/lib/utils/constants.ts","165","src/lib/utils/activityUtils.ts","196","src/lib/utils/geometry.ts","162","src/types/recording.ts","123","src/hooks/insights/efficiencyTrendInsights.ts","110","src/lib/utils/skylineDecoder.ts","103","src/lib/utils/debug.ts","93","",""
"INSIGHTS","comprehension","View insight detail sheet","User taps any insight card to see a bottom sheet with full explanation, supporting data points, and navigation. Methodology section reveals how the insight was computed.","src/components/insights/InsightDetailSheet.tsx","1-257","done","insights-display.yaml; insights-detail-content.yaml: Home > Insights tab > tap any insight card > verify the detail bottom sheet slides up showing title, description, supporting data, and action buttons","medium","medium","medium","10167","src/components/maps/ActivityMapView.tsx","1458","src/hooks/insights/generateInsights.ts","737","src/hooks/routes/useGpsDataFetcher.ts","731","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/hooks/routes/useRouteEngine.ts","555","src/hooks/home/useSummaryCardData.ts","546","src/types/activity.ts","484","src/components/insights/SupportingDataSection.tsx","475","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/components/insights/content/SectionTrendContent.tsx","392","src/hooks/maps/useMapLayers.tsx","384","src/lib/geo/polyline.ts","365","src/theme/colors.ts","395","",""
